Company Name,Job Link,Job Location,Job Title,Salary Range,Tags,Posted Before
WOO Network,https://web3.career/junior-it-specialist-woonetwork/20063,"Warsaw,
Poland",Junior IT Specialist,$12k - $120k,junior:entry level,2mo
Gnosis,https://web3.career/office-manager-hr-admin-m-w-d-gnosis/20062,"Berlin,
Germany",Office Manager / HR Admin (m/w/d),$60k - $120k,hr:non tech:remote:node,2mo
Orange Grove Bio,https://web3.career/technical-product-manager-orange-grove-bio/20061,Remote,Technical Product Manager,$130k - $175k,product manager:non tech:solidity:nft:java,2mo
WOO Network,https://web3.career/branding-marketing-specialist-woonetwork/20059,"Warsaw,
Poland",Branding & Marketing Specialist,$45k - $130k,marketing:non tech,2mo
WOO Network,https://web3.career/crypto-social-media-specialist-woonetwork/20058,"Warsaw,
Poland",Crypto Social Media Specialist,$33k - $70k,social media:non tech:crypto,2mo
Horizon Blockchain Games,https://web3.career/product-marketing-manager-sequence-horizon-blockchain-games/20057,"Toronto,
Canada","Product Marketing Manager, Sequence",$48k - $120k,marketing:non tech:ethereum:nft,2mo
Davion Labs,https://web3.career/blockchain-researcher-davion-labs/20056,"Singapore,
Singapore",Blockchain Researcher,$80k - $120k,blockchain,2mo
Nium,https://web3.career/api-engineer-crypto-nium/20055,"San Francisco,
United States",API Engineer - Crypto,,api:dev:crypto,2mo
ZAUBAR,https://web3.career/metaverse-ar-web-developer-webgl-zaubar/20054,Remote,Metaverse & AR Web Developer (WebGL),$40k - $100k,dev:metaverse:javascript:remote,2mo
PEAK6 Digital Assets,https://web3.career/crypto-research-analyst-digital-assets-digitalassets/20053,"Chicago,
United States",Crypto Research Analyst (Digital Assets),,analyst:finance:crypto,2mo
Blocksize Capital GmbH,https://web3.career/frontend-developer-react-partially-or-fully-remote-blocksize-capital/20050,Remote,Frontend Developer React (partially or fully remote),$22k - $73k,remote:dev:front end:javascript:react,2mo
peaq,https://web3.career/content-manager-editor-m-w-d-peaq/20049,Remote,Content Manager [Editor] (m/w/d),$25k - $96k,marketing:non tech:copywriting:remote,2mo
Unstoppable Finance GmbH,https://web3.career/software-engineer-rust-d-f-m-remote-unstoppable-finance/20047,Remote,Software Engineer - Rust (d/f/m) remote,$70k - $180k,remote:dev:rust:solana:ethereum,2mo
